price,bedrooms,bathrooms,sqft_lot,floors,sqft_above,Scored Labels
555000.0,2,1.5,1361,2.0,1190,306475.94718673977
858000.0,5,3.0,12778,1.0,1900,688396.1614024637
452000.0,2,1.0,5000,1.0,980,292316.83249177877
587450.0,3,2.25,8775,1.5,2190,665957.8810779625
674000.0,5,1.75,5000,1.5,1250,322970.8134600109
562000.0,5,2.25,8111,2.0,3040,767444.5258839598
208000.0,3,2.0,7995,1.0,1250,458033.7182311549
235000.0,2,1.0,5600,1.0,670,217273.96966539908
167500.0,3,1.0,3090,1.0,760,213201.6173292562
2140000.0,4,3.75,453895,2.0,4360,1168686.3397732002
290000.0,4,2.5,13300,1.0,1200,481769.40882907325
799200.0,6,3.0,2370,2.5,2290,606682.791296374
805000.0,4,2.5,38032,2.0,3320,884498.0514363449
585000.0,4,2.75,6825,1.0,1560,602680.7077080733
600000.0,4,2.5,5226,2.0,2360,662689.737780296
880000.0,4,2.5,3436,2.0,2580,716362.433531943
237500.0,2,1.0,8494,1.0,810,250198.0713887832
499950.0,4,1.75,7700,1.0,1520,464751.34096537833
630500.0,3,1.0,3600,1.5,1180,263636.3822488837
978000.0,4,2.75,7821,2.0,2890,821884.1722238532
392500.0,3,1.0,7650,1.0,1100,293913.68556215864
608500.0,4,3.5,5577,2.0,1950,691577.5298255589
432000.0,3,1.75,51763,1.0,1410,451308.4462197007
572000.0,3,2.75,3885,2.0,2200,683034.680569459
895000.0,5,2.5,20875,1.0,1610,551892.7567349753
501000.0,2,1.75,7523,1.0,1170,433430.53362369817
455000.0,3,1.75,11371,1.0,1760,548158.603227875
553500.0,2,1.0,2340,1.0,850,261736.1223469235
550000.0,3,3.75,1303,2.0,1340,604150.586441197
722080.0,3,3.25,7650,2.0,2340,779694.3401982316
700000.0,3,1.75,14733,1.0,2000,605088.1179514439
645000.0,3,2.25,1023,3.0,1640,383011.8493266184
394000.0,3,1.0,7930,1.0,1150,305902.3488614578
310000.0,3,2.75,9620,1.0,1340,575273.2797616101
540000.0,2,1.75,4800,1.0,850,356987.31068076316
325000.0,4,2.5,7434,1.0,1090,456997.10618290445
851500.0,3,2.0,18184,1.0,2000,636035.3040347367
299950.0,3,1.0,81021,1.0,1410,346374.16565184406
275000.0,3,1.5,16200,1.0,1510,454312.9227419992
889000.0,4,2.5,4480,1.5,1580,525393.1862924055
1220000.0,4,2.0,8125,2.5,3090,723253.3999021649
200000.0,2,1.0,5985,1.0,790,246134.37894518874
402000.0,5,2.75,7200,1.5,1220,443057.6216456287
375000.0,3,2.5,5146,2.0,1770,546811.3468589562
724800.0,3,2.0,3933,1.0,1180,442369.9928058698
315000.0,3,1.0,7500,1.0,1010,272226.0200347059
271000.0,4,1.75,9112,1.0,970,331504.6955869163
334000.0,2,1.75,8367,1.0,840,353483.52331493696
674000.0,3,3.25,6744,2.0,1930,680962.9522504394
248500.0,3,2.0,12285,1.0,620,304589.82709905726
870000.0,4,1.75,11000,1.0,1560,473403.2088735031
1127500.0,6,3.25,24700,2.0,2520,738239.8708010337
715000.0,3,1.5,5060,2.0,1670,394686.3885157082
563950.0,4,2.75,4750,2.0,3050,861458.9682065535
577000.0,2,1.75,23160,1.0,1260,450390.2197883846
485000.0,3,2.25,35273,2.0,2900,778488.881304608
925000.0,3,1.75,10796,1.0,1070,381710.96084081987
118000.0,1,1.0,7957,1.0,670,243126.4894820468
315000.0,2,1.0,8556,1.0,760,238104.99994445493
1099880.0,5,2.75,6353,2.0,3520,947894.4623021516
615000.0,4,2.75,13193,1.0,1860,673181.502170837
1206500.0,3,2.75,5520,1.5,2130,716464.0806547778
305500.0,3,1.0,6090,1.0,1240,328197.5354667115
350000.0,3,2.5,21876,2.0,1860,563437.3543613127
693000.0,4,2.5,4425,2.0,2460,687082.5599501941
368500.0,5,2.75,7601,1.0,1520,566212.4088810425
428000.0,3,2.5,32660,1.0,2230,751158.4934609835
375000.0,3,2.5,1102,3.0,1440,366691.88847764325
473000.0,2,1.0,5100,1.0,900,272967.6739512746
481000.0,4,2.5,8269,2.0,2286,643891.0169142229
511200.0,4,1.75,7875,1.0,740,276341.27477447817
655000.0,5,2.5,46786,2.0,2560,671726.5045444367
733000.0,4,1.75,3876,1.5,1450,398182.61184016796
513000.0,5,2.0,8652,1.0,1150,380540.69495783513
672500.0,3,2.25,5300,1.5,1250,440024.85265506594
765000.0,4,3.5,4000,2.0,2000,704133.1110351477
370000.0,3,1.0,1105,1.0,1170,312815.5899182155
395350.0,2,1.0,5754,1.0,1060,311405.2759566839
452000.0,3,2.5,4000,2.0,1690,527842.5758877685
84000.0,2,1.0,20130,1.0,700,220082.63612770278
685000.0,3,1.75,8400,1.0,1470,479035.57764560747
545000.0,3,1.0,5000,1.5,1510,342898.32858850644
452000.0,2,2.5,1131,3.0,1260,349788.1992221898
525000.0,3,2.0,7800,1.0,1540,528123.2823723762
259000.0,3,2.5,3569,2.0,1550,494166.5523479905
205000.0,3,1.0,8750,1.0,1230,324970.6433860941
239000.0,2,1.0,14000,1.0,710,224368.87400729998
181000.0,2,1.5,10807,1.0,1560,494605.56025731406
2998000.0,5,4.0,16481,2.0,4960,1452541.5101569595
260750.0,3,2.0,9635,1.0,1260,459947.87632456404
424240.0,3,2.0,12094,2.0,2080,555548.440747783
210000.0,3,1.75,7300,2.0,1400,360802.9014036811
533000.0,4,2.5,6536,2.0,2830,775786.7621730305
244000.0,4,1.0,8960,1.0,1450,351460.68397638033
315000.0,4,2.5,9643,2.0,1930,557503.6498103477
255000.0,3,2.0,11475,1.0,930,379696.80018992856
1035000.0,3,2.5,5750,2.0,2230,657709.0751247811
585000.0,3,1.75,4800,2.0,1140,298780.57184794097
829000.0,4,3.0,4500,2.5,2910,808896.0737541257
535000.0,4,3.25,4000,2.0,2330,751821.7277082766
1563100.0,5,3.5,8100,2.0,3630,1069926.4362825886
1295650.0,0,0.0,28008,2.0,4810,1033648.7394472344
359800.0,5,2.5,2752,2.0,2170,590991.1906621519
1045000.0,4,2.75,4560,2.0,1810,562078.2101630972
178000.0,4,1.5,11163,1.5,1200,303586.5359727671
460458.0,4,2.5,6516,2.0,3284,885426.092272253
805000.0,3,3.0,19023,2.0,3910,1123349.690687154
480680.0,3,2.5,4924,2.0,1730,537219.8056455693
490000.0,3,1.0,4800,1.0,780,217509.2340648924
687500.0,5,2.75,10500,1.0,2020,686068.8184636303
325000.0,2,1.5,834,3.0,1180,202557.31389118894
834538.0,3,2.5,6187,2.0,2760,785561.5874279619
612000.0,5,2.5,7000,1.0,1290,478854.09412351635
1901000.0,3,2.5,13367,2.0,2660,759221.3396523888
600000.0,4,2.0,38141,1.0,2510,726526.8759353354
495000.0,5,3.25,7620,1.0,1250,565007.695567528
962800.0,4,2.5,23623,2.0,3780,999979.0530393694
1776000.0,3,3.25,7800,2.0,3230,994568.3041569567
1170000.0,3,2.75,12130,2.0,2830,832651.7994853577
285000.0,4,2.5,9397,2.0,2200,622779.1261264493
300000.0,3,1.75,21138,1.0,1240,419605.7713747423
453500.0,2,1.75,1760,1.0,600,297544.66482124943
538500.0,3,3.5,4270,2.0,2500,851364.2012855974
649000.0,4,2.5,12764,2.0,2980,810107.8658562587
575000.0,4,2.5,9775,2.0,2890,789286.910047337
415000.0,3,2.0,33090,1.5,2010,583067.1797339531
1300000.0,6,3.5,32670,2.0,5153,1403631.8697617883
457500.0,3,1.75,4030,1.0,1050,378946.87504456163
575000.0,3,2.0,30056,1.0,1840,593773.6773958921
408000.0,3,1.0,7015,1.5,1380,310890.40184127935
302000.0,2,1.0,423838,1.0,900,145132.41712903487
375000.0,4,2.0,19370,1.0,1757,550420.814321525
455000.0,2,1.0,5000,1.0,980,292316.83249177877
639900.0,3,2.5,4160,2.0,2330,682342.7687169835
540000.0,4,2.25,228254,1.0,1450,444516.73949945334
1130000.0,4,1.75,8400,1.0,1270,404166.9218239672
290000.0,2,1.0,7740,1.0,930,279406.2025316962
375000.0,3,2.0,10078,1.0,1410,496035.0651510478
285000.0,3,1.75,18296,1.0,1580,502577.57378748566
437500.0,4,2.5,7513,2.0,2680,739266.0658437945
348000.0,4,2.5,3808,2.0,2070,593092.6015277646
190000.0,3,1.0,5100,1.0,880,241565.93527667064
430000.0,3,1.75,7900,1.0,1310,440550.96144623763
698000.0,4,3.5,5670,2.0,3630,1097240.3648426705
900000.0,6,3.75,6105,2.0,3280,991445.1284475257
1375000.0,5,4.5,13405,2.0,4350,1370177.4831939708
322000.0,4,2.5,7200,2.0,2280,642768.4714509479
950000.0,4,2.5,7680,2.5,3670,927450.7818277064
425000.0,3,2.0,8086,1.0,1060,412124.19123911473
216300.0,3,2.5,5000,2.0,1650,517877.9739924356
702000.0,4,2.5,5876,2.0,3280,884655.5444433091
280000.0,3,1.75,8625,1.0,1240,423425.8272775185
335500.0,3,1.0,6780,2.0,1370,257714.9701495561
529500.0,3,2.25,905,3.0,1410,327506.81239053234
2546000.0,4,3.0,8805,2.5,3490,947641.8796947212
280000.0,3,3.0,1080,2.0,1140,459919.89653921704
288790.0,3,1.75,1237,2.0,1060,280549.67949235404
900000.0,3,1.0,77972,1.0,1330,327986.35579173965
351000.0,4,1.0,8400,1.0,730,177763.97609354602
458500.0,3,1.5,1920,1.5,1280,352299.01452826685
243000.0,3,1.75,12125,1.0,1450,473068.7262075347
775000.0,4,4.0,7650,2.0,2530,895006.199151149
605000.0,4,2.0,7626,1.0,990,368788.7409204901
575000.0,4,1.5,4163,1.5,1430,361264.6055881436
660000.0,3,2.75,4000,2.0,2210,685414.4012978664
205000.0,3,2.5,3118,2.0,1870,571578.7561456695
370000.0,3,2.25,4859,2.0,1650,485920.2880259664
905000.0,3,2.5,237402,2.5,3520,847669.2978974169
265000.0,3,2.5,5250,2.0,1660,520216.4809793842
899000.0,4,2.5,10295,2.0,4080,1076492.7797374947
379500.0,3,2.25,1287,2.0,1290,400076.9388021979
455000.0,4,2.5,7000,1.0,1320,512670.6615285112
355000.0,3,1.0,7573,1.0,1180,313255.82250226615
820000.0,4,2.25,6660,1.5,1960,584490.4210146718
273500.0,3,1.5,15265,1.0,1540,461842.85225364624
475000.0,3,2.25,8008,1.0,1240,487615.6521998758
265000.0,4,1.5,7100,1.0,1050,319436.8313914967
310000.0,2,1.0,8149,1.0,770,240644.08047316998
481000.0,2,2.25,1137,3.0,1290,325030.1222617491
635000.0,3,2.25,175982,1.0,2680,784070.7152442297
330000.0,3,1.75,958,2.0,840,227508.62248943577
590000.0,4,3.5,15842,2.0,2400,797111.0519074069
1325000.0,4,2.5,3600,2.5,2440,631672.4188426039
897500.0,4,3.0,217882,2.0,4370,1147150.6687545099
525000.0,3,3.0,36445,2.0,2470,770295.6438538535
840000.0,4,2.5,4602,2.0,2480,691858.1816166188
523000.0,3,1.75,5413,2.0,1900,482120.41444272915
203700.0,2,1.0,2500,1.0,770,242368.64658799316
395000.0,3,1.5,2940,1.5,1080,303691.0472072039
780000.0,3,3.5,5558,2.0,3310,1046572.1188250459
311000.0,5,3.0,5917,1.0,1220,526282.3816629138
450000.0,4,1.75,5250,1.0,1520,465499.2940511133
760000.0,4,2.5,28005,2.0,2960,800625.3296282578
525000.0,5,3.5,19080,2.0,3450,1023107.4681635648
195000.0,3,2.0,8235,1.5,1230,402298.4464965002
385000.0,4,1.75,8215,2.0,2080,498159.8362754415
295000.0,3,1.5,3286,2.0,1220,286560.67473958427
508000.0,3,1.75,8462,1.0,1440,471772.16366206104
850000.0,4,2.25,10451,2.0,2330,621849.3957214074
537000.0,4,4.25,26040,2.0,3859,1242323.4414022525
460000.0,2,1.0,3300,1.0,880,268687.5330432777
315000.0,2,1.0,3622,1.0,950,285493.0317504602
400000.0,4,3.5,3692,2.5,2370,742743.457047364
650000.0,6,3.0,5000,1.0,1790,637635.4862363199
325000.0,2,2.25,711,2.0,1150,393017.26308743854
420000.0,3,2.75,8000,1.0,1430,597501.3032326347
392500.0,3,1.0,8839,1.0,1660,428781.10825223755
230000.0,2,2.0,3608,1.0,1300,498019.2370508578
680000.0,6,3.5,6320,2.0,2400,746873.8320439947
580000.0,4,1.75,6975,1.0,1420,440824.38671745214
345000.0,2,1.0,8250,1.0,860,262346.70506233745
877500.0,4,2.0,8000,2.0,2040,520566.8894830091
217500.0,3,1.0,9750,1.0,1040,278783.61053489754
525000.0,3,1.75,38350,1.0,1320,433669.80182535114
150000.0,2,1.0,7200,1.0,1100,320623.14591417694
290000.0,2,1.0,9840,1.0,1340,377773.0778328076
477590.0,3,3.25,7701,2.0,1760,639618.7041998969
625000.0,2,1.75,1500,2.0,1000,292552.4978497294
650000.0,4,2.5,46748,2.0,3350,889081.6563641436
482000.0,4,2.5,85377,1.5,1976,596323.6036988643
510000.0,4,2.25,62290,2.0,2450,635001.5690528678
603000.0,4,2.25,11155,2.0,2110,568508.2416232738
272000.0,4,2.25,6234,2.0,2115,571217.9731863884
430000.0,4,2.75,50123,1.0,1280,521847.18786686164
285000.0,4,2.25,8734,2.0,1830,501632.1369358242
412500.0,3,2.0,5246,1.0,1680,562710.5875288559
188500.0,2,1.75,2493,1.0,1240,451869.92821449443
572000.0,5,2.25,9225,2.0,2340,598066.4250678176
975000.0,5,3.0,5477,2.0,2620,762828.0393857628
1400000.0,4,4.5,10550,2.0,1940,815647.434693696
675000.0,3,1.75,9549,1.0,1660,524566.5487901736
2888000.0,5,6.25,64033,2.0,6120,2006151.2195735604
396400.0,4,2.5,215186,2.0,2120,540635.7952382966
252000.0,3,2.0,6788,2.0,1420,397789.5972248036
537500.0,4,2.5,4630,2.0,2550,708753.4346940897
285000.0,3,2.0,6377,1.0,1460,509239.0758929228
641250.0,3,2.5,2550,3.0,2220,554606.4739101159
415000.0,2,1.0,4200,1.0,880,268412.7747668852
549950.0,3,2.5,8690,1.0,1430,565289.9237909631
261000.0,4,1.75,9824,1.0,1820,536547.7733448194
528000.0,4,2.25,8005,1.0,1280,470703.8017685386
1200000.0,3,2.5,16622,1.0,2410,799521.6030933331
305000.0,3,1.0,13475,1.0,950,255912.95798408845
229000.0,3,2.5,3000,2.0,1190,407406.42634199274
152000.0,3,1.0,4875,1.0,920,251293.93976733237
342500.0,5,2.25,10726,1.0,1050,387759.9739000992
585000.0,3,1.75,9500,1.0,1150,401425.24260195217
825000.0,4,2.25,12653,2.0,2110,568050.9217365673
493000.0,6,1.75,3801,1.5,1220,289520.28513656557
267950.0,4,1.0,7350,1.5,1730,368735.05505492614
961500.0,3,2.5,14000,2.0,3910,1060881.684296856
571000.0,3,2.5,5186,2.0,2510,725496.4614289324
287000.0,3,1.0,26862,1.0,1250,324270.943177965
329445.0,2,1.5,1119,2.0,830,219615.99234031935
375000.0,4,1.0,6820,1.5,1450,301281.65270007856
423500.0,3,2.0,10490,1.0,1430,500738.94437863666
411000.0,4,2.0,76665,2.0,2370,579293.707532035
699950.0,2,2.5,7489,1.0,2390,824052.212777809
475000.0,2,1.0,5157,1.0,920,277779.9300545515
380000.0,3,2.5,6047,2.0,1880,573099.3993298899
375000.0,3,1.5,7294,1.0,1520,459446.6372607801
390000.0,4,2.5,7227,2.0,2610,722449.576805556
2500000.0,4,4.5,19844,2.0,4300,1382709.6779317374
326000.0,5,2.75,6342,2.0,2166,620930.0103639343
966000.0,5,4.5,8019,2.0,3810,1241421.0073935837
535000.0,3,2.75,1125,3.0,1320,369707.6535423265
652100.0,3,2.5,5017,2.0,2380,694155.2814324177
477000.0,3,2.0,4990,1.0,950,386506.2436756047
197000.0,2,1.0,8636,1.0,770,240495.4057169443
597000.0,4,2.0,4000,1.5,1720,495345.86340574577
474000.0,2,1.0,403365,1.0,1050,187604.98829887886
225000.0,3,1.0,8316,1.0,1300,342006.93904544634
346300.0,4,2.5,11018,2.0,2590,716462.5764272145
166600.0,3,1.75,8690,1.0,1150,401672.52505070536
570000.0,4,2.5,4200,2.0,2640,730618.1666663287
262000.0,4,2.5,8685,2.0,2070,591603.7169566914
726000.0,3,2.5,3880,1.5,1460,523170.4949257983
250000.0,4,3.0,7882,2.0,1570,535108.8887366245
453000.0,3,2.5,3900,2.0,1750,542362.076967491
501000.0,2,2.0,2500,1.0,770,370371.5723070763
572000.0,4,2.75,3852,2.0,2770,794117.9114580529
260000.0,4,1.75,7480,1.0,1230,394788.4709182714
875000.0,3,1.0,10732,1.0,1160,307461.76349134685
441000.0,3,2.75,7280,1.0,1160,532520.7341331942
615000.0,3,2.5,3427,2.0,1910,581143.7373923383
940000.0,4,2.25,5940,1.0,1470,517215.9652467996
540000.0,3,1.75,4240,1.5,1680,480184.62939452886
317000.0,3,1.0,8925,1.0,1270,334576.5330872481
440000.0,4,1.5,5750,2.0,1770,392051.9465938942
715000.0,4,2.5,30500,1.0,1680,592430.2519390036
655000.0,3,1.0,3600,1.5,1270,285369.8408224018
562500.0,3,2.25,907,2.0,1000,330162.91467089404
199990.0,3,1.0,5200,1.0,840,231876.0916577301
265000.0,4,1.0,6034,1.0,1050,255760.80444599333
679950.0,4,2.5,5664,2.0,2850,780882.6298749393
670000.0,3,1.5,4400,1.5,1490,402253.30617152783
550000.0,2,1.0,3420,1.0,780,244502.61130251625
250000.0,3,2.0,6660,1.0,950,385996.4144294099
1211000.0,4,2.5,35120,2.0,3430,911950.1631382613
992000.0,3,2.25,15207,1.0,2070,685848.6758981552
545000.0,3,2.0,4000,1.0,940,384393.64904924546
255000.0,2,1.0,9330,1.0,940,281335.62497379375
535000.0,3,1.75,3561,1.0,860,333208.3087578322
350000.0,3,1.0,7455,1.0,1180,313291.8463651709
210000.0,2,1.0,4750,1.0,850,261000.3807401393
580000.0,4,1.5,4995,1.5,1730,433455.4687376946
375000.0,3,2.5,6871,2.0,1950,589751.6439762403
293000.0,3,1.75,13187,1.0,1420,465500.0252502189
435000.0,3,2.25,7200,1.0,1230,485447.4953442905
336500.0,3,1.0,7284,1.0,970,262632.6470994765
622500.0,3,2.5,14374,2.0,2290,669565.2526453394
465000.0,5,1.75,6450,1.0,1330,392679.1225913408
350000.0,2,1.0,5150,1.0,800,248804.12229867707
215000.0,3,1.75,8075,1.0,1210,416349.2489219189
405000.0,4,2.25,15743,1.0,1370,490074.9497390293
455850.0,3,2.25,6000,1.0,1120,459250.72367851384
222000.0,2,1.0,38449,1.0,1550,419750.52613844856
812000.0,4,3.5,3634,2.0,2750,885357.0008468651
570000.0,5,1.75,9750,1.5,2510,625789.1203638606
385000.0,4,2.5,7350,1.0,1150,471511.7226710465
1575000.0,5,3.75,9240,2.0,3420,1050867.7372240534
273000.0,3,1.75,9045,2.0,2050,517234.04310986237
695000.0,4,2.5,14538,2.0,2830,773343.8558089281
491500.0,3,2.25,12000,1.0,1110,455004.1731055067
240000.0,2,1.0,10920,1.0,670,215649.84296494603
400000.0,3,1.75,6682,1.0,1470,479560.06066654326
288349.0,3,1.0,18616,1.0,1250,326788.33956366725
489200.0,3,2.75,9600,1.5,1850,647603.3053508534
356700.0,2,1.0,5000,1.0,730,231946.11423200613
417000.0,3,1.75,9512,1.0,1440,471451.6123396032
585000.0,3,1.75,216493,1.0,2220,596619.6501923352
164950.0,3,1.75,15330,1.0,1080,382741.6184321404
315000.0,4,2.0,4250,1.0,1210,422945.62181253545
320000.0,2,1.0,5400,1.0,820,253557.45801601652
950000.0,3,2.5,6947,2.0,2700,770840.5969455519
965000.0,4,2.5,5000,2.0,1620,484061.40658744075
711000.0,4,2.5,9532,2.0,2770,760383.1500172722
2225000.0,4,4.25,10800,2.0,3910,1259291.6414074912
285000.0,3,1.0,4731,1.5,1210,270535.58887272316
499950.0,3,3.5,1991,2.0,1430,593673.276146991
499000.0,3,1.5,3135,1.0,780,282018.99973576
660000.0,3,2.5,1729,2.0,1080,381231.3300513536
450000.0,3,2.5,4226,2.0,2180,646100.188820851
295000.0,3,1.0,8320,1.0,1000,269560.85598582414
372500.0,4,1.75,10523,2.0,1590,379128.62615082745
410000.0,4,2.25,27345,2.0,2150,573224.9604395113
710000.0,3,1.75,10250,1.0,1650,521937.7138911704
509000.0,2,1.5,3521,2.0,1930,484513.8533723249
325000.0,2,1.0,6050,1.0,940,282336.9662477573
285000.0,3,1.5,7582,1.0,1400,430380.7698476437
563500.0,4,2.5,12831,2.0,2800,766620.4944819796
272000.0,3,2.5,6608,2.0,1980,597076.4206415145
514950.0,3,2.25,1264,3.0,1310,303248.9270630401
2300000.0,7,4.75,8816,2.0,3650,1181397.0029913613
395000.0,3,1.75,22651,1.0,1460,472270.1042520292
302000.0,4,1.75,7865,1.0,1010,341544.7033647703
347000.0,3,1.0,9198,1.0,940,254803.84164050917
500000.0,3,2.25,4539,2.0,1760,512581.0958918725
514000.0,3,2.0,7200,1.0,1770,583847.5153556287
1700000.0,4,3.75,17186,2.0,3190,1019472.9473453134
475000.0,3,1.75,7840,1.0,1320,442984.1073950547
377000.0,3,2.5,5333,2.0,1870,570902.5454987703
830200.0,3,2.5,4990,1.0,1440,568834.3143243006
718500.0,3,2.0,6600,2.0,1920,518588.42769541754
702000.0,3,2.5,8528,1.0,1760,645028.7283836135
905000.0,3,2.5,9280,2.0,2930,825669.4232347386
596000.0,2,1.0,4880,1.0,1040,306842.43931097654
400000.0,4,2.0,7255,1.0,1350,455835.8366818312
279000.0,3,1.5,16000,1.0,1240,389173.6044161986
400000.0,3,1.0,3090,1.5,1350,304844.16702215147
425000.0,3,1.5,9680,1.0,1390,427325.4490462846
377000.0,4,1.75,8385,1.0,900,314822.83810411027
590000.0,4,2.5,7875,1.5,3220,920388.6488005668
230000.0,5,2.0,7200,1.0,1110,371324.6567221846
432250.0,3,2.25,6232,2.0,1440,434789.725672772
329950.0,3,1.75,13320,1.0,1360,450970.44970036217
554000.0,5,2.25,11411,1.0,1170,416528.7970877581
410500.0,3,1.0,6800,1.0,1150,306247.3231418171
1735000.0,4,2.25,5000,2.0,2080,563142.7967556517
571000.0,3,2.5,3867,2.0,1920,583424.2398542708
688000.0,3,1.5,4880,1.5,1290,353810.1938163004
420000.0,3,2.5,3903,2.0,1970,595487.3931751696
354000.0,3,2.5,15817,2.0,2160,637731.9500471083
1075000.0,2,3.25,1767,3.0,1550,515626.26417752105
500000.0,3,2.5,35171,2.0,2760,776713.1497802304
114000.0,2,1.0,5200,1.0,730,231885.05683725225
520000.0,3,2.25,10794,1.0,1540,559209.9846026814
235000.0,2,1.0,7920,1.0,1020,301084.7094499358
425000.0,4,1.0,7645,1.5,1260,255148.04506929166
335000.0,3,1.0,9903,1.0,980,264247.92924556544
700000.0,4,2.0,4590,2.0,1830,470896.5147253537
365000.0,4,2.5,8404,2.0,2420,676208.5081600023
500000.0,4,1.0,20100,1.0,820,195925.5770739625
400000.0,3,1.0,12690,1.0,1060,282715.72429279744
580000.0,5,3.25,7410,2.0,2150,680741.7007668647
270000.0,3,2.25,8262,2.0,1810,523518.6561404837
733000.0,5,2.75,4425,2.0,2880,793934.0168425608
208417.0,2,1.0,4200,1.0,840,258753.4598453216
625000.0,4,3.0,5625,1.0,1470,613314.3249328493
424000.0,3,1.75,3395,1.0,620,275303.09686609625
675000.0,5,2.75,12906,2.0,2570,716485.1873759048
450000.0,5,2.5,10240,1.0,1410,506842.9090931944
495000.0,4,1.5,7998,1.0,1210,357799.94337530626
725000.0,4,1.75,7574,1.0,1720,513086.3817318914
521000.0,3,2.0,5455,1.0,1060,412927.401267102
344500.0,4,2.75,5453,1.0,1050,479943.2961861488
255000.0,2,1.0,9967,1.0,940,281141.15717150265
815000.0,3,2.0,11989,1.0,2270,703126.9325577924
550000.0,4,2.5,6926,2.0,2090,596970.3742043334
819000.0,3,1.75,6000,1.5,1650,472402.83812952205
407500.0,4,2.5,9075,2.0,1900,550432.5666202758
465000.0,3,2.5,4084,2.0,2150,638899.0533799536
348500.0,3,1.5,10726,1.0,1360,419761.63268054917
484259.0,4,2.75,5000,2.0,2790,798597.0994729474
506000.0,5,3.0,8000,1.0,1370,561868.8998524158
445000.0,3,1.75,7200,1.0,1750,547017.126465076
735000.0,6,2.75,84506,1.0,2040,641733.326929814
320000.0,4,2.25,10374,2.0,2000,542183.5547154879
460000.0,3,1.75,7070,1.0,1440,472197.123129548
500000.0,3,1.75,8530,1.0,1190,411380.6858880721
717000.0,3,2.5,5137,2.0,2480,718266.9342994743
270000.0,3,1.0,7920,1.0,1130,301075.74427041365
290000.0,3,2.25,7772,2.0,1620,477786.50088020344
519950.0,5,3.5,10200,2.0,2440,781920.7147211551
287000.0,3,2.5,10341,2.0,1710,530736.4086478788
368500.0,2,1.75,19141,2.0,2510,651806.0686344905
366000.0,2,1.0,3090,1.0,860,263921.9858469874
367777.0,5,3.0,5937,1.0,1280,540765.2483057838
286000.0,4,2.5,16000,2.0,2060,586955.7140131774
350000.0,3,2.5,13590,2.0,2040,609433.8793730021
549995.0,3,1.0,6600,1.0,1120,299063.8943453983
285000.0,3,1.0,10701,1.0,1120,297811.9124659701
515000.0,3,2.5,8250,1.0,1760,645113.5981623214
591500.0,4,2.5,4080,1.5,1140,419262.8369447133
292000.0,4,3.0,4460,2.0,1984,636127.4901990469
950000.0,3,2.5,7800,1.0,1750,642836.1485701269
490000.0,8,5.0,2580,2.0,1880,761304.7374965455
740000.0,4,3.5,4777,2.0,3060,959867.7484779649
475000.0,3,2.5,35912,2.0,2160,631597.2083092129
300000.0,3,2.25,5128,2.0,1660,488252.9945604133
1442500.0,2,2.5,16637,1.0,2160,765718.386742776
250000.0,4,1.75,7140,1.0,1010,341766.0364207531
273500.0,4,2.75,9638,1.0,1300,539036.3884606966
1662000.0,4,2.75,19200,1.0,1950,693081.1018929225
479950.0,2,2.25,1336,3.0,1360,341873.1712667054
196000.0,3,2.25,9600,1.0,1090,450907.2043817714
988990.0,4,4.75,6303,3.0,4150,1280957.178517119
249900.0,2,1.0,7560,1.0,560,190112.49116251114
371000.0,4,1.0,94525,1.5,1960,397662.7239155719
395000.0,3,2.5,15200,1.0,1120,488442.81494960637
2750000.0,4,4.0,5575,2.0,2860,975329.0177246204
195000.0,3,1.75,8459,1.0,1570,503165.8530180641
450000.0,3,1.0,4500,1.0,840,232089.79253936867
410000.0,3,2.0,8088,1.0,1410,496642.58622884884
341000.0,3,2.5,1663,2.0,1180,405399.7662955315
293000.0,3,2.25,3481,2.0,1910,549126.520465984
728725.0,4,2.5,3120,2.5,3010,769464.194222295
842500.0,3,2.25,3996,1.5,2150,657757.5326040427
355000.0,3,2.0,2502,2.0,1480,413587.02957672457
324500.0,3,2.5,3990,2.0,1660,520601.1425663336
450000.0,3,1.5,7200,1.0,1340,416008.41708927817
300000.0,4,1.75,7600,2.0,2200,527325.5325290005
230000.0,3,1.0,10112,1.0,940,254524.80934648396
359900.0,4,2.5,5188,2.0,2600,720657.2282146809
145000.0,3,1.0,11880,1.0,1010,270888.86308959604
327000.0,3,2.5,7350,1.0,1310,536721.0635711232
1236300.0,5,3.5,4628,2.0,2420,778792.1162782162
430000.0,3,1.0,7200,1.0,980,265073.119935664
480000.0,3,2.5,10035,2.0,1940,586370.8872608431
490000.0,4,2.5,8645,2.0,3000,816195.0003619965
185000.0,3,1.75,10816,2.0,1430,366973.9985950807
370000.0,2,1.0,6050,1.0,860,263018.33640463004
1400000.0,4,2.5,4000,1.5,1910,605229.0721427146
610000.0,3,1.0,4959,1.0,1000,270586.925504663
335000.0,2,2.0,2560,1.0,1350,510413.32145132264
497000.0,3,2.25,1387,3.0,1450,337018.97899073915
405000.0,3,2.0,14404,1.0,1240,453662.3052858761
425000.0,2,1.0,8830,1.0,1020,300806.89830380573
890000.0,5,3.5,6000,2.0,3200,966729.9035206954
1000000.0,4,2.5,3277,1.5,1920,607864.6233551407
240000.0,3,1.0,12566,1.0,1600,413154.33131865365
525000.0,3,1.75,9146,1.0,1260,428096.4302249665
597500.0,3,2.0,5400,1.5,1380,439386.366023
